# 1-d slice in y-direction, file: plt_2d_000400
# time =       0.594868597708E-02
#                       y                  density      CH4_ConsumptionRate                   Y(CH4)               x_velocity                     temp  
       0.287695312500E-01       0.185045172398           0.706449816172E-18       0.264434630837E-19       0.306775679266E-15        1841.57168300      
       0.288085937500E-01       0.185045324132           0.708590930166E-18       0.264284166521E-19       0.214207145255E-13        1841.57039400      
       0.288476562500E-01       0.185045476142           0.710680353497E-18       0.264139700206E-19       0.467160842684E-14        1841.56909859      
       0.288867187500E-01       0.185045628355           0.712717991383E-18       0.264001080308E-19       0.202134810606E-13        1841.56779749      
       0.289257812500E-01       0.185045780712           0.714704227702E-18       0.263868156637E-19       0.253559410163E-13        1841.56649139      
       0.289648437500E-01       0.185045933142           0.716638966977E-18       0.263740780410E-19       0.132741918521E-13        1841.56518098      
       0.290039062500E-01       0.185046085588           0.718522654279E-18       0.263618804337E-19       0.275448844147E-13        1841.56386696      
       0.290429687500E-01       0.185046237981           0.720355441267E-18       0.263502082650E-19       0.338157721571E-13        1841.56254999      
       0.290820312500E-01       0.185046390264           0.722137671671E-18       0.263390471152E-19       0.337636437251E-13        1841.56123075      
       0.291210937500E-01       0.185046542370           0.723869587007E-18       0.263283827311E-19       0.277919384823E-13        1841.55990988      
       0.291601562500E-01       0.185046694245           0.725551462482E-18       0.263182010196E-19       0.206762037638E-13        1841.55858805      
       0.291992187500E-01       0.185046845824           0.727183732889E-18       0.263084880612E-19       0.373489718888E-13        1841.55726588      
       0.292382812500E-01       0.185046997055           0.728767089024E-18       0.262992301118E-19       0.473478904200E-13        1841.55594400      
       0.292773437500E-01       0.185047147873           0.730301422629E-18       0.262904136050E-19       0.431512431778E-13        1841.55462303      
       0.293164062500E-01       0.185047298231           0.731787876076E-18       0.262820251603E-19       0.468800788475E-13        1841.55330357      
       0.293554687500E-01       0.185047448065           0.733226471794E-18       0.262740515822E-19       0.505043286387E-13        1841.55198622      
       0.293945312500E-01       0.185047597330           0.734617985856E-18       0.262664798685E-19       0.353670592550E-13        1841.55067155      
       0.294335937500E-01       0.185047745964           0.735963050002E-18       0.262592972131E-19       0.391041643404E-13        1841.54936013      
       0.294726562500E-01       0.185047893925           0.737261740432E-18       0.262524910058E-19       0.434747089788E-13        1841.54805252      
       0.295117187500E-01       0.185048041153           0.738515449656E-18       0.262460488382E-19       0.548255185984E-13        1841.54674927      
       0.295507812500E-01       0.185048187608           0.739724105351E-18       0.262399585066E-19       0.478931449529E-13        1841.54545090      
       0.295898437500E-01       0.185048333235           0.740888918243E-18       0.262342080143E-19       0.481485756747E-13        1841.54415794      
       0.296289062500E-01       0.185048477994           0.742010236017E-18       0.262287855756E-19       0.473136666899E-13        1841.54287088      
       0.296679687500E-01       0.185048621832           0.743088943325E-18       0.262236796164E-19       0.598830598677E-13        1841.54159022      
       0.297070312500E-01       0.185048764714           0.744125787451E-18       0.262188787791E-19       0.474575514601E-13        1841.54031644      
       0.297460937500E-01       0.185048906588           0.745121343370E-18       0.262143719238E-19       0.626007215953E-13        1841.53905000      
       0.297851562500E-01       0.185049047421           0.746076450830E-18       0.262101481294E-19       0.645439928471E-13        1841.53779135      
       0.298242187500E-01       0.185049187167           0.746991906425E-18       0.262061966926E-19       0.499703345526E-13        1841.53654093      
       0.298632812500E-01       0.185049325793           0.747868493112E-18       0.262025071356E-19       0.628152020788E-13        1841.53529916      
       0.299023437500E-01       0.185049463255           0.748707014590E-18       0.261990692018E-19       0.636510466876E-13        1841.53406644      
       0.299414062500E-01       0.185049599525           0.749508287768E-18       0.261958728608E-19       0.547160020156E-13        1841.53284318      
       0.299804687500E-01       0.185049734561           0.750273138270E-18       0.261929083061E-19       0.555790360009E-13        1841.53162974      
       0.300195312500E-01       0.185049868337           0.751002472506E-18       0.261901659589E-19       0.592571400132E-13        1841.53042650      
       0.300585937500E-01       0.185050000814           0.751696978810E-18       0.261876364665E-19       0.597309237221E-13        1841.52923380      
       0.300976562500E-01       0.185050131970           0.752357581074E-18       0.261853107033E-19       0.524840211112E-13        1841.52805198      
       0.301367187500E-01       0.185050261768           0.752985122460E-18       0.261831797680E-19       0.652176021783E-13        1841.52688137      
       0.301757812500E-01       0.185050390188           0.753580477544E-18       0.261812349886E-19       0.519183268622E-13        1841.52572226      
       0.302148437500E-01       0.185050517197           0.754144465239E-18       0.261794679147E-19       0.659159398560E-13        1841.52457495      
       0.302539062500E-01       0.185050642777           0.754677995735E-18       0.261778703254E-19       0.623512525140E-13        1841.52343972      
       0.302929687500E-01       0.185050766899           0.755181835243E-18       0.261764342142E-19       0.561046097410E-13        1841.52231684      
       0.303320312500E-01       0.185050889547           0.755657026828E-18       0.261751518064E-19       0.558026548007E-13        1841.52120654      
       0.303710937500E-01       0.185051010694           0.756106159791E-18       0.261740154744E-19       0.713392644596E-13        1841.52010907      
       0.304101562500E-01       0.185051130328           0.756521559507E-18       0.261730183884E-19       0.595297581486E-13        1841.51902466      
       0.304492187500E-01       0.185051248424           0.756919489465E-18       0.261721524016E-19       0.466623313077E-13        1841.51795349      
       0.304882812500E-01       0.185051364972           0.757287541377E-18       0.261714115808E-19       0.454756564233E-13        1841.51689578      
       0.305273437500E-01       0.185051479951           0.757631753341E-18       0.261707888551E-19       0.683856193306E-13        1841.51585169      
       0.305664062500E-01       0.185051593354           0.757952327069E-18       0.261702777890E-19       0.564240907299E-13        1841.51482140      
       0.306054687500E-01       0.185051705161           0.758250072761E-18       0.261698721410E-19       0.662638339653E-13        1841.51380506      
       0.306445312500E-01       0.185051815368           0.758525851980E-18       0.261695658663E-19       0.541011740069E-13        1841.51280281      
       0.306835937500E-01       0.185051923959           0.758780376611E-18       0.261693531258E-19       0.439873900903E-13        1841.51181477      
       0.307226562500E-01       0.185052030931           0.759014507252E-18       0.261692282810E-19       0.683994377804E-13        1841.51084105      
       0.307617187500E-01       0.185052136271           0.759229028821E-18       0.261691858942E-19       0.589539244292E-13        1841.50988177      
       0.308007812500E-01       0.185052239978           0.759424721393E-18       0.261692207264E-19       0.636461965196E-13        1841.50893701      
       0.308398437500E-01       0.185052342042           0.759602352236E-18       0.261693277313E-19       0.627359205018E-13        1841.50800684      
       0.308789062500E-01       0.185052442464           0.759762676362E-18       0.261695020555E-19       0.542602208147E-13        1841.50709132      
       0.309179687500E-01       0.185052541236           0.759906435695E-18       0.261697390318E-19       0.469984623172E-13        1841.50619053      
       0.309570312500E-01       0.185052638363           0.760034392159E-18       0.261700341792E-19       0.537875260891E-13        1841.50530448      
       0.309960937500E-01       0.185052733837           0.760147185876E-18       0.261703831965E-19       0.605838439670E-13        1841.50443322      
       0.310351562500E-01       0.185052827666           0.760245550503E-18       0.261707819609E-19       0.493557991073E-13        1841.50357676      
       0.310742187500E-01       0.185052919845           0.760330170638E-18       0.261712265216E-19       0.540056203545E-13        1841.50273512      
       0.311132812500E-01       0.185053010382           0.760401715652E-18       0.261717130994E-19       0.518553705318E-13        1841.50190828      
       0.311523437500E-01       0.185053099275           0.760460839100E-18       0.261722380795E-19       0.540558350010E-13        1841.50109624      
       0.311914062500E-01       0.185053186536           0.760508179068E-18       0.261727980111E-19       0.478905832984E-13        1841.50029898      
       0.312304687500E-01       0.185053272162           0.760544357411E-18       0.261733896002E-19       0.441118451434E-13        1841.49951646      
       0.312695312500E-01       0.185053356168           0.760570007591E-18       0.261740097088E-19       0.460121521327E-13        1841.49874864      
       0.313085937500E-01       0.185053438553           0.760585657963E-18       0.261746553485E-19       0.546781662971E-13        1841.49799548      
       0.313476562500E-01       0.185053519333           0.760591909149E-18       0.261753236786E-19       0.394384539776E-13        1841.49725692      
       0.313867187500E-01       0.185053598509           0.760589316708E-18       0.261760119991E-19       0.453326752156E-13        1841.49653288      
       0.314257812500E-01       0.185053676099           0.760578419551E-18       0.261767177503E-19       0.381582619159E-13        1841.49582329      
       0.314648437500E-01       0.185053752106           0.760559739786E-18       0.261774385054E-19       0.439209635334E-13        1841.49512808      
       0.315039062500E-01       0.185053826548           0.760533782736E-18       0.261781719700E-19       0.362469131460E-13        1841.49444715      
       0.315429687500E-01       0.185053899430           0.760501036870E-18       0.261789159741E-19       0.369388398364E-13        1841.49378039      
       0.315820312500E-01       0.185053970772           0.760461995596E-18       0.261796684725E-19       0.456693825010E-13        1841.49312772      
       0.316210937500E-01       0.185054040580           0.760417067324E-18       0.261804275369E-19       0.366532807365E-13        1841.49248901      
       0.316601562500E-01       0.185054108874           0.760366712407E-18       0.261811913551E-19       0.471664110264E-13        1841.49186415      
       0.316992187500E-01       0.185054175664           0.760311352915E-18       0.261819582239E-19       0.385341743165E-13        1841.49125301      
       0.317382812500E-01       0.185054240969           0.760251394861E-18       0.261827265488E-19       0.353890787498E-13        1841.49065547      
       0.317773437500E-01       0.185054304801           0.760187227961E-18       0.261834948362E-19       0.448022227445E-13        1841.49007139      
       0.318164062500E-01       0.185054367179           0.760119225985E-18       0.261842616938E-19       0.332631110761E-13        1841.48950063      
       0.318554687500E-01       0.185054428116           0.760047747755E-18       0.261850258232E-19       0.223341948901E-13        1841.48894304      
       0.318945312500E-01       0.185054487634           0.759973154044E-18       0.261857860189E-19       0.504660279738E-13        1841.48839848      
       0.319335937500E-01       0.185054545744           0.759895733900E-18       0.261865411628E-19       0.370420679453E-13        1841.48786679      
       0.319726562500E-01       0.185054602471           0.759815818258E-18       0.261872902222E-19       0.291774779011E-13        1841.48734782      
       0.320117187500E-01       0.185054657826           0.759733705292E-18       0.261880322441E-19       0.373676730459E-13        1841.48684139      
       0.320507812500E-01       0.185054711834           0.759649678899E-18       0.261887663545E-19       0.493085695184E-13        1841.48634735      
       0.320898437500E-01       0.185054764507           0.759564008800E-18       0.261894917520E-19       0.325156676145E-13        1841.48586553      
       0.321289062500E-01       0.185054815872           0.759476945394E-18       0.261902077081E-19       0.355826786411E-13        1841.48539576      
       0.321679687500E-01       0.185054865940           0.759388743280E-18       0.261909135593E-19       0.211460758881E-13        1841.48493786      
       0.322070312500E-01       0.185054914738           0.759299640710E-18       0.261916087090E-19       0.303335669174E-13        1841.48449165      
       0.322460937500E-01       0.185054962280           0.759209824035E-18       0.261922926202E-19       0.207355515707E-13        1841.48405696      
       0.322851562500E-01       0.185055008590           0.759119512387E-18       0.261929648156E-19       0.279666347206E-13        1841.48363360      
       0.323242187500E-01       0.185055053684           0.759028898370E-18       0.261936248719E-19       0.220085585411E-13        1841.48322140      
       0.323632812500E-01       0.185055097588           0.758938163033E-18       0.261942724196E-19       0.148430284411E-13        1841.48282016      
       0.324023437500E-01       0.185055140316           0.758847476129E-18       0.261949071372E-19       0.246498074622E-13        1841.48242971      
       0.324414062500E-01       0.185055181894           0.758756996459E-18       0.261955287521E-19       0.229539650532E-13        1841.48204985      
       0.324804687500E-01       0.185055222338           0.758666872353E-18       0.261961370343E-19       0.283467523827E-13        1841.48168040      
       0.325195312500E-01       0.185055261673           0.758577253120E-18       0.261967317972E-19       0.147226883636E-13        1841.48132117      
       0.325585937500E-01       0.185055299914           0.758488243030E-18       0.261973128922E-19       0.208292639213E-13        1841.48097197      
       0.325976562500E-01       0.185055337088           0.758399972122E-18       0.261978802089E-19       0.188180891689E-13        1841.48063261      
       0.326367187500E-01       0.185055373209           0.758312549119E-18       0.261984336704E-19       0.123454164961E-13        1841.48030290      
       0.326757812500E-01       0.185055408305           0.758226076618E-18       0.261989732332E-19       0.250530260516E-13        1841.47998265      
       0.327148437500E-01       0.185055442389           0.758140646151E-18       0.261994988830E-19       0.155937834399E-13        1841.47967168      
       0.327539062500E-01       0.185055475487           0.758056342151E-18       0.262000106352E-19       0.131536605554E-13        1841.47936979      
       0.327929687500E-01       0.185055507616           0.757973241316E-18       0.262005085298E-19       0.213687906222E-13        1841.47907680      
       0.328320312500E-01       0.185055538800           0.757891421699E-18       0.262009926329E-19       0.212843204541E-13        1841.47879252      
       0.328710937500E-01       0.185055569055           0.757810926982E-18       0.262014630315E-19       0.166461255919E-13        1841.47851676      
       0.329101562500E-01       0.185055598405           0.757731821411E-18       0.262019198349E-19       0.109105320872E-13        1841.47824934      
       0.329492187500E-01       0.185055626866           0.757654154221E-18       0.262023631701E-19       0.151256303389E-13        1841.47799007      
       0.329882812500E-01       0.185055654462           0.757577968433E-18       0.262027931828E-19       0.367409737755E-14        1841.47773877      
       0.330273437500E-01       0.185055681209           0.757503301418E-18       0.262032100334E-19       0.149101312484E-13        1841.47749525      
       0.330664062500E-01       0.185055707130           0.757430184951E-18       0.262036138983E-19       0.126433277336E-13        1841.47725935      
       0.331054687500E-01       0.185055732241           0.757358645833E-18       0.262040049654E-19       0.677996264452E-14        1841.47703087      
       0.331445312500E-01       0.185055756564           0.757288712606E-18       0.262043834362E-19       0.109782669941E-13        1841.47680965      
       0.331835937500E-01       0.185055780115           0.757220388154E-18       0.262047495209E-19       0.152271964840E-13        1841.47659550      
       0.332226562500E-01       0.185055802916           0.757153692154E-18       0.262051034408E-19       0.122552265318E-13        1841.47638825      
       0.332617187500E-01       0.185055824982           0.757088633415E-18       0.262054454239E-19       0.195024858185E-13        1841.47618774      
       0.333007812500E-01       0.185055846335           0.757025216900E-18       0.262057757066E-19      -0.324569079795E-14        1841.47599379      
       0.333398437500E-01       0.185055866990           0.756963444081E-18       0.262060945302E-19       0.124464481552E-13        1841.47580623      
       0.333789062500E-01       0.185055886967           0.756903313076E-18       0.262064021426E-19      -0.263777268043E-14        1841.47562490      
       0.334179687500E-01       0.185055906282           0.756844818938E-18       0.262066987945E-19       0.114522069987E-13        1841.47544964      
       0.334570312500E-01       0.185055924954           0.756787958941E-18       0.262069847417E-19       0.151429759062E-13        1841.47528029      
       0.334960937500E-01       0.185055942997           0.756732711719E-18       0.262072602410E-19       0.269102131639E-14        1841.47511668      
       0.335351562500E-01       0.185055960433           0.756679069368E-18       0.262075255528E-19       0.728868064915E-14        1841.47495867      
       0.335742187500E-01       0.185055977272           0.756627016730E-18       0.262077809371E-19       0.861273405828E-14        1841.47480610      
       0.336132812500E-01       0.185055993537           0.756576536459E-18       0.262080266560E-19       0.647816003797E-14        1841.47465881      
       0.336523437500E-01       0.185056009238           0.756527609358E-18       0.262082629702E-19       0.126507845594E-13        1841.47451667      
       0.336914062500E-01       0.185056024396           0.756480214546E-18       0.262084901412E-19       0.624428698043E-14        1841.47437952      
       0.337304687500E-01       0.185056039021           0.756434329620E-18       0.262087084280E-19       0.373575049239E-14        1841.47424723      
       0.337695312500E-01       0.185056053134           0.756389934465E-18       0.262089180897E-19      -0.610286561139E-14        1841.47411965      
       0.338085937500E-01       0.185056066744           0.756346995855E-18       0.262091193817E-19      -0.504434167199E-14        1841.47399664      
       0.338476562500E-01       0.185056079872           0.756305491396E-18       0.262093125588E-19       0.699313554173E-14        1841.47387808      
       0.338867187500E-01       0.185056092525           0.756265393966E-18       0.262094978712E-19       0.453174955634E-14        1841.47376382      
       0.339257812500E-01       0.185056104725           0.756226675466E-18       0.262096755678E-19      -0.196321382101E-14        1841.47365373      
       0.339648437500E-01       0.185056116478           0.756189307193E-18       0.262098458925E-19      -0.239064682412E-14        1841.47354770      
       0.340039062500E-01       0.185056127804           0.756153259675E-18       0.262100090870E-19      -0.179337234392E-15        1841.47344559      
       0.340429687500E-01       0.185056138710           0.756118503119E-18       0.262101653877E-19      -0.842329665312E-14        1841.47334729      
       0.340820312500E-01       0.185056149216           0.756085010083E-18       0.262103150285E-19       0.581837556951E-14        1841.47325268      
       0.341210937500E-01       0.185056159327           0.756052743915E-18       0.262104582373E-19       0.856207276116E-14        1841.47316163      
       0.341601562500E-01       0.185056169062           0.756021676620E-18       0.262105952392E-19      -0.715360590823E-14        1841.47307404      
       0.341992187500E-01       0.185056178428           0.755991777278E-18       0.262107262530E-19      -0.233752243627E-14        1841.47298979      
       0.342382812500E-01       0.185056187441           0.755963014807E-18       0.262108514944E-19       0.267492900541E-15        1841.47290878      
       0.342773437500E-01       0.185056196108           0.755935358272E-18       0.262109711727E-19      -0.153921085244E-14        1841.47283090      
       0.343164062500E-01       0.185056204445           0.755908776659E-18       0.262110854939E-19      -0.125315357159E-13        1841.47275604      
       0.343554687500E-01       0.185056212457           0.755883239241E-18       0.262111946573E-19      -0.340824069156E-14        1841.47268411      
       0.343945312500E-01       0.185056220162           0.755858717458E-18       0.262112988590E-19      -0.293526741699E-14        1841.47261501      
       0.344335937500E-01       0.185056227563           0.755835176485E-18       0.262113982881E-19      -0.625039638295E-14        1841.47254864      
       0.344726562500E-01       0.185056234676           0.755812588325E-18       0.262114931306E-19       0.346298677347E-14        1841.47248492      
       0.345117187500E-01       0.185056241506           0.755790923301E-18       0.262115835654E-19      -0.237836052509E-15        1841.47242374      
       0.345507812500E-01       0.185056248068           0.755770151928E-18       0.262116697682E-19      -0.199073621120E-14        1841.47236502      
       0.345898437500E-01       0.185056254365           0.755750245398E-18       0.262117519079E-19       0.125627081918E-14        1841.47230867      
       0.346289062500E-01       0.185056260412           0.755731175100E-18       0.262118301499E-19      -0.114397356478E-13        1841.47225462      
       0.346679687500E-01       0.185056266214           0.755712913063E-18       0.262119046532E-19      -0.409350594511E-14        1841.47220277      
       0.347070312500E-01       0.185056271782           0.755695433219E-18       0.262119755731E-19       0.963211677627E-15        1841.47215306      
       0.347460937500E-01       0.185056277121           0.755678705330E-18       0.262120430588E-19       0.515763811741E-14        1841.47210540      
       0.347851562500E-01       0.185056282244           0.755662704399E-18       0.262121072558E-19      -0.113835482779E-14        1841.47205971      
       0.348242187500E-01       0.185056287154           0.755647404536E-18       0.262121683037E-19      -0.716438801815E-14        1841.47201594      
       0.348632812500E-01       0.185056291862           0.755632780334E-18       0.262122263385E-19      -0.829894342802E-14        1841.47197400      
       0.349023437500E-01       0.185056296373           0.755618807063E-18       0.262122814902E-19      -0.572627226379E-14        1841.47193384      
       0.349414062500E-01       0.185056300697           0.755605460524E-18       0.262123338859E-19      -0.429581578672E-14        1841.47189537      
       0.349804687500E-01       0.185056304838           0.755592717129E-18       0.262123836466E-19      -0.362225343567E-14        1841.47185855      
       0.350195312500E-01       0.185056308805           0.755580554991E-18       0.262124308904E-19      -0.428489290529E-14        1841.47182330      
       0.350585937500E-01       0.185056312603           0.755568949406E-18       0.262124757296E-19      -0.149063514969E-13        1841.47178957      
       0.350976562500E-01       0.185056316240           0.755557879687E-18       0.262125182740E-19       0.617791926194E-14        1841.47175730      
       0.351367187500E-01       0.185056319720           0.755547324682E-18       0.262125586275E-19      -0.228797263030E-14        1841.47172643      
       0.351757812500E-01       0.185056323052           0.755537263846E-18       0.262125968918E-19      -0.132877263277E-13        1841.47169692      
       0.352148437500E-01       0.185056326238           0.755527677238E-18       0.262126331631E-19      -0.149801207244E-13        1841.47166869      
       0.352539062500E-01       0.185056329287           0.755518545530E-18       0.262126675352E-19       0.749470767220E-15        1841.47164171      
       0.352929687500E-01       0.185056332202           0.755509850075E-18       0.262127000968E-19      -0.241876850575E-15        1841.47161593      
       0.353320312500E-01       0.185056334990           0.755501573362E-18       0.262127309347E-19      -0.533762713949E-14        1841.47159129      
       0.353710937500E-01       0.185056337654           0.755493696259E-18       0.262127601304E-19      -0.173516151655E-13        1841.47156776      
       0.354101562500E-01       0.185056340201           0.755486202482E-18       0.262127877637E-19      -0.120073612047E-13        1841.47154529      
       0.354492187500E-01       0.185056342634           0.755479075727E-18       0.262128139097E-19      -0.916325842656E-14        1841.47152382      
       0.354882812500E-01       0.185056344959           0.755472300016E-18       0.262128386416E-19      -0.122687126191E-13        1841.47150334      
       0.355273437500E-01       0.185056347179           0.755465860173E-18       0.262128620282E-19      -0.127474975336E-13        1841.47148378      
       0.355664062500E-01       0.185056349300           0.755459741379E-18       0.262128841368E-19      -0.711180477079E-15        1841.47146512      
       0.356054687500E-01       0.185056351324           0.755453929418E-18       0.262129050302E-19       0.773617876676E-14        1841.47144732      
       0.356445312500E-01       0.185056353257           0.755448411148E-18       0.262129247702E-19      -0.715259415733E-14        1841.47143034      
       0.356835937500E-01       0.185056355100           0.755443172154E-18       0.262129434142E-19       0.362784359977E-14        1841.47141415      
       0.357226562500E-01       0.185056356861           0.755438200251E-18       0.262129610186E-19      -0.996677083226E-14        1841.47139871      
       0.357617187500E-01       0.185056358539           0.755433483273E-18       0.262129776356E-19      -0.880964180256E-14        1841.47138399      
       0.358007812500E-01       0.185056360141           0.755429009423E-18       0.262129933168E-19      -0.830474735944E-14        1841.47136997      
       0.358398437500E-01       0.185056361667           0.755424767465E-18       0.262130081099E-19       0.244404052813E-14        1841.47135660      
       0.358789062500E-01       0.185056363123           0.755420746506E-18       0.262130220617E-19      -0.528972187709E-14        1841.47134387      
       0.359179687500E-01       0.185056364510           0.755416936154E-18       0.262130352156E-19      -0.129679685010E-13        1841.47133175      
       0.359570312500E-01       0.185056365833           0.755413326765E-18       0.262130476142E-19       0.318251002273E-14        1841.47132020      
       0.359960937500E-01       0.185056367092           0.755409908019E-18       0.262130592968E-19      -0.813620812810E-14        1841.47130921      
       0.360351562500E-01       0.185056368293           0.755406670958E-18       0.262130703023E-19      -0.215391496952E-14        1841.47129875      
       0.360742187500E-01       0.185056369435           0.755403606970E-18       0.262130806661E-19       0.214168811557E-14        1841.47128879      
       0.361132812500E-01       0.185056370524           0.755400707462E-18       0.262130904236E-19       0.112477175369E-14        1841.47127932      
       0.361523437500E-01       0.185056371559           0.755397964469E-18       0.262130996068E-19      -0.221540114690E-14        1841.47127030      
       0.361914062500E-01       0.185056372547           0.755395370228E-18       0.262131082477E-19      -0.100281241430E-13        1841.47126173      
       0.362304687500E-01       0.185056373484           0.755392917393E-18       0.262131163753E-19       0.605151668954E-15        1841.47125358      
       0.362695312500E-01       0.185056374379           0.755390599118E-18       0.262131240185E-19      -0.657957721042E-14        1841.47124583      
       0.363085937500E-01       0.185056375227           0.755388408138E-18       0.262131312034E-19      -0.106795752092E-13        1841.47123847      
       0.363476562500E-01       0.185056376036           0.755386338202E-18       0.262131379561E-19      -0.896338364190E-14        1841.47123147      
       0.363867187500E-01       0.185056376804           0.755384383231E-18       0.262131443002E-19      -0.286260363712E-14        1841.47122482      
       0.364257812500E-01       0.185056377536           0.755382537197E-18       0.262131502593E-19       0.360918700872E-14        1841.47121850      
       0.364648437500E-01       0.185056378229           0.755380794637E-18       0.262131558543E-19      -0.740440709693E-14        1841.47121250      
       0.365039062500E-01       0.185056378890           0.755379150256E-18       0.262131611068E-19      -0.115392808299E-14        1841.47120681      
       0.365429687500E-01       0.185056379517           0.755377598875E-18       0.262131660355E-19      -0.329916606089E-14        1841.47120140      
       0.365820312500E-01       0.185056380114           0.755376135718E-18       0.262131706597E-19      -0.479852037372E-14        1841.47119627      
       0.366210937500E-01       0.185056380679           0.755374755902E-18       0.262131749962E-19      -0.105919772279E-13        1841.47119139      
       0.366601562500E-01       0.185056381217           0.755373455113E-18       0.262131790623E-19      -0.514098762307E-14        1841.47118677      
       0.366992187500E-01       0.185056381727           0.755372229225E-18       0.262131828732E-19       0.712962731084E-14        1841.47118239      
       0.367382812500E-01       0.185056382212           0.755371074182E-18       0.262131864445E-19       0.553439906296E-14        1841.47117823      
       0.367773437500E-01       0.185056382672           0.755369986262E-18       0.262131897894E-19       0.360189638486E-14        1841.47117428      
       0.368164062500E-01       0.185056383109           0.755368961765E-18       0.262131929222E-19      -0.331798846311E-14        1841.47117054      
       0.368554687500E-01       0.185056383522           0.755367997316E-18       0.262131958546E-19      -0.264505321189E-14        1841.47116700      
       0.368945312500E-01       0.185056383916           0.755367089749E-18       0.262131985994E-19      -0.139352108343E-13        1841.47116364      
       0.369335937500E-01       0.185056384288           0.755366235670E-18       0.262132011670E-19      -0.372247861550E-14        1841.47116046      
       0.369726562500E-01       0.185056384642           0.755365432231E-18       0.262132035689E-19       0.658870007319E-14        1841.47115744      
       0.370117187500E-01       0.185056384976           0.755364676702E-18       0.262132058144E-19       0.877581350040E-14        1841.47115458      
       0.370507812500E-01       0.185056385294           0.755363966329E-18       0.262132079136E-19      -0.114829640670E-14        1841.47115188      
       0.370898437500E-01       0.185056385595           0.755363298687E-18       0.262132098749E-19       0.430813664468E-14        1841.47114932      
       0.371289062500E-01       0.185056385881           0.755362671311E-18       0.262132117073E-19      -0.894796823029E-14        1841.47114689      
       0.371679687500E-01       0.185056386150           0.755362082011E-18       0.262132134182E-19       0.305129302540E-14        1841.47114460      
       0.372070312500E-01       0.185056386407           0.755361528611E-18       0.262132150157E-19      -0.517166780258E-14        1841.47114242      
       0.372460937500E-01       0.185056386649           0.755361008996E-18       0.262132165063E-19      -0.711368696021E-14        1841.47114037      
       0.372851562500E-01       0.185056386879           0.755360521193E-18       0.262132178973E-19       0.484261392377E-14        1841.47113843      
       0.373242187500E-01       0.185056387096           0.755360063504E-18       0.262132191942E-19       0.185967802066E-15        1841.47113659      
       0.373632812500E-01       0.185056387302           0.755359634061E-18       0.262132204038E-19       0.399616318413E-14        1841.47113485      
       0.374023437500E-01       0.185056387497           0.755359231357E-18       0.262132215307E-19      -0.644315120767E-14        1841.47113320      
       0.374414062500E-01       0.185056387681           0.755358853748E-18       0.262132225811E-19      -0.683271477759E-14        1841.47113165      
       0.374804687500E-01       0.185056387855           0.755358499835E-18       0.262132235592E-19       0.139113292580E-13        1841.47113018      
       0.375195312500E-01       0.185056388021           0.755358168208E-18       0.262132244702E-19       0.892559688518E-14        1841.47112879      
       0.375585937500E-01       0.185056388176           0.755357857478E-18       0.262132253178E-19       0.178019944620E-14        1841.47112748      
       0.375976562500E-01       0.185056388324           0.755357566435E-18       0.262132261068E-19      -0.753689671707E-14        1841.47112624      
       0.376367187500E-01       0.185056388463           0.755357293931E-18       0.262132268404E-19      -0.202277918407E-14        1841.47112507      
       0.376757812500E-01       0.185056388596           0.755357038856E-18       0.262132275229E-19       0.331889550731E-14        1841.47112396      
       0.377148437500E-01       0.185056388720           0.755356800146E-18       0.262132281569E-19       0.110930632384E-13        1841.47112292      
       0.377539062500E-01       0.185056388838           0.755356576824E-18       0.262132287464E-19      -0.758718929546E-15        1841.47112193      
       0.377929687500E-01       0.185056388949           0.755356368012E-18       0.262132292936E-19       0.157236102790E-14        1841.47112100      
       0.378320312500E-01       0.185056389055           0.755356172785E-18       0.262132298021E-19       0.181990225688E-14        1841.47112013      
       0.378710937500E-01       0.185056389154           0.755355990316E-18       0.262132302737E-19       0.404660414761E-14        1841.47111930      
       0.379101562500E-01       0.185056389248           0.755355819760E-18       0.262132307117E-19      -0.233540156093E-15        1841.47111852      
       0.379492187500E-01       0.185056389336           0.755355660515E-18       0.262132311176E-19       0.422702964388E-15        1841.47111778      
       0.379882812500E-01       0.185056389420           0.755355511751E-18       0.262132314943E-19      -0.114859871869E-13        1841.47111708      
       0.380273437500E-01       0.185056389499           0.755355372945E-18       0.262132318431E-19       0.752246287775E-15        1841.47111643      
       0.380664062500E-01       0.185056389574           0.755355243370E-18       0.262132321667E-19       0.164765650901E-13        1841.47111581      
       0.381054687500E-01       0.185056389644           0.755355122555E-18       0.262132324660E-19       0.480597161343E-14        1841.47111523      
       0.381445312500E-01       0.185056389711           0.755355009931E-18       0.262132327436E-19       0.418882857323E-14        1841.47111468      
       0.381835937500E-01       0.185056389773           0.755354904950E-18       0.262132330001E-19       0.993513607952E-14        1841.47111416      
       0.382226562500E-01       0.185056389832           0.755354807088E-18       0.262132332379E-19       0.262312564096E-14        1841.47111367      
       0.382617187500E-01       0.185056389887           0.755354716037E-18       0.262132334574E-19       0.721813753636E-14        1841.47111322      
       0.383007812500E-01       0.185056389940           0.755354631213E-18       0.262132336608E-19       0.664481942170E-14        1841.47111278      
       0.383398437500E-01       0.185056389989           0.755354552359E-18       0.262132338485E-19      -0.294047244841E-14        1841.47111238      
       0.383789062500E-01       0.185056390037           0.755354478969E-18       0.262132340224E-19      -0.409377930776E-14        1841.47111199      
